XLogP,LipinskiFailures,nRotB,nAtomLAC,nAtomP,nBase,nAcid,nRings5,nRings7,WTPT.2,WTPT.3,WTPT.4,TopoPSA,topoShape,geomShape,MDEC.11,MDEC.12,MDEC.13,MDEC.33,MDEC.44,MDEO.11,MDEO.12,MDEN.22,MDEN.23,khs.dCH2,khs.dsCH,khs.dssC,khs.aaaC,khs.sNH2,khs.dsN,khs.sssN,khs.sOH,khs.dO,khs.aaO,khs.dsssP,khs.ddssS,khs.sCl,khs.sBr,FMF,SC.3,SC.6,SCH.6,C1SP2,C4SP3,ATSc4,ATSc5,Wlambda2.unity,Weta1.unity,Weta2.unity,Weta3.unity,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,nHBDon,PPSA.3,RPCG,RPCS,RNCS,TPSA,y_var
2.6889999999999996,0,0,0,0,0,0,1,1,2.0817850296073797,11.943788119040999,11.943788119040999,47.92,0.75,0.781568644322102,0.5,3.33763586999401,5.501973311886919,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.348837209302326,2.4204495689686802,0.0895762464275441,0.395991458404373,0,0,-0.0417457485757979,-0.0420388275615483,4.0694792729453795,0.480582114491734,0.5126818206968771,0.492267528354998,11.996683082097,15.998971008061199,-0.36725616832767705,0.19393757452176,5.190845645052081,1,15.7630141456722,0.12880249776703198,3.2739319586169398,4.844286025674941,81.2937659123128,-4.0
6.065,1,5,4,6,0,0,1,1,2.08922220720894,12.047952523376999,12.047952523376999,44.76,0.857142857142857,0.961171458742095,0.166666666666667,3.7768442748559505,3.31423708491324,6.76393298413278,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4166666666666671,2.56820638795869,0.0895762464275441,0.498053531020339,1,0,-0.0717337050242401,-0.026379045715782996,3.1516890034753797,0.32311392180989695,0.38223208131563896,0.46573122787630394,11.996636693043401,15.9989792993874,-0.357818707729541,0.26748944912222,5.0487364627960405,0,19.2290012224605,0.135349674759254,0.280933273278455,1.22038727862485,79.25333420872971,-4.0
4.051,0,2,3,3,0,0,1,1,2.0762636579136102,12.0210201348384,12.0210201348384,44.76,1.0,0.768125027990952,0.41274090611182795,4.47224595119821,4.49655641052906,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.319148936170213,2.36408224272676,0.0895762464275441,0.395991458404373,1,0,-0.0724609601349992,-0.0298464100860592,3.72469809688136,0.473596079435241,0.40061135475723497,0.4273360113053761,11.9966689875914,15.998972846981301,-0.357807338142794,0.267462359999449,4.96012561733035,0,12.105955791219198,0.165410744708065,0.09363500744326599,1.4617254186558202,66.9787880994579,-4.0
5.757999999999999,1,5,6,3,0,0,1,1,2.06730943118747,12.043546139446,12.043546139446,44.76,0.833333333333333,0.906591010873622,0.333791839184089,5.31797353176353,3.81048775142594,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.267857142857143,2.36408224272676,0.0895762464275441,0.395991458404373,1,0,-0.0724609754574956,-0.0298464519221248,3.3041577562492,0.464987396361822,0.353423139242366,0.456808024486349,11.996652640989302,15.998975609211199,-0.3578122934768979,0.267473813162858,5.02888884714114,0,17.0816713237018,0.15054928191524802,0.909037803727004,1.2979461230249398,75.1848244601752,-4.0
3.2239999999999998,0,0,0,0,0,0,1,1,2.09548955083306,9.41912984425062,9.41912984425062,27.69,1.0,0.78166683373771,0.5,4.10160665297678,4.7525844747218695,4.55655377746442,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,2.2279994792388,0.0895762464275441,0.404820270770923,0,0,0.0407429799708766,-0.0584282886328853,3.83176507369031,0.479141518235765,0.539638423621694,0.490960083272817,11.996683086662099,15.998306761767699,-0.35791705900858795,0.19100375109867604,6.505669466854419,0,11.6587968086269,0.143042437645072,0.0809728517771809,4.49589777700221,38.4749461475894,-4.0
4.931,0,3,4,0,0,0,1,1,2.08471822063898,9.48595068566045,9.48595068566045,27.69,0.8,0.965345888225859,0.38157141418444396,5.372875136507031,3.66648663536372,4.55655377746442,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647058824,2.1589638855099498,0.0895762464275441,0.404820270770923,0,0,0.0407758355882787,-0.058440541420655,3.58303248661443,0.46849175990084,0.38299688455173003,0.425572707181625,11.996662998928599,15.9983087248164,-0.35792065322751293,0.191020920925289,5.31557525472024,0,13.488250457074,0.12779146827231697,0.0723396482131965,3.8568361310886097,37.1364395088502,-4.0
5.127999999999999,1,3,4,3,0,0,1,1,2.06278322250766,12.0361861599334,12.0361861599334,44.76,0.8,0.9571136164842411,0.9164864246657349,5.2322381854864295,6.503034853497981,7.4925629648242,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.283018867924528,2.77233053319062,0.0895762464275441,0.395991458404373,1,0,-0.0724609905903517,-0.0298464931185428,3.4916274775753795,0.499588936404553,0.386531672984221,0.504640698470234,11.996657572648498,15.9989746879541,-0.35781062567783295,0.267470228368845,5.038718762190361,0,15.390713183879098,0.15565158227823903,0.8811058248302801,1.36989134191637,75.46245452970541,-4.0
3.1460000000000004,0,5,3,3,0,0,1,1,2.0771404187536002,14.944252973734699,14.944252973734699,53.99,0.833333333333333,0.8215983288749509,0.0909090909090909,3.3912998110962302,2.1394708684880097,3.1932262875153303,0.5,0.0,0.9247896918325579,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.294117647058824,2.08778887642766,0.0958191595217549,0.39449556609661296,1,0,-0.0181315910870836,-0.27981073481713603,3.05639034962151,0.46831153540282106,0.44962023693542497,0.40347759197014205,11.9966629922714,15.999750676219199,-0.357663481155189,0.261739679458564,4.36072827686002,0,18.4641432683567,0.137846007617444,0.806323215044633,2.50294734861373,83.36891875970271,-4.0
4.423,0,3,2,6,0,0,1,1,2.1070795411297603,12.1585297818979,12.1585297818979,44.76,0.833333333333333,0.772414057354659,0.0,2.0815912553816203,1.76638776450072,4.59584303826363,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.450980392156863,2.2919130216595898,0.0958191595217549,0.485744596046168,1,0,-0.0928762714767654,-0.00557907361842173,2.6189131909178998,0.474271836506677,0.377125981177702,0.445674990989729,11.996648136478601,15.998976530982699,-0.35754335919017405,0.26435434753077997,4.4542764800293,0,16.936844147969698,0.14533956025838402,0.0548487980858931,1.0081267215352399,79.89037393155371,-4.0
2.978,0,1,2,3,0,0,1,1,2.09246365240034,12.0622499096607,12.0622499096607,44.76,0.75,0.8430347196473621,0.14285714285714302,3.24535057563852,2.60639135844613,4.20685701919088,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.365853658536585,2.08778887642766,0.0958191595217549,0.383682523430203,1,0,-0.0747306578443313,-0.027096002869348,3.15034525412166,0.4893342321890511,0.45063272473957894,0.44766997492123,11.996683082097098,15.998971008061199,-0.357554782211573,0.26433116648779004,4.429620128875469,0,13.470053771052198,0.175419610236964,1.2191929501073702,1.33153002306835,92.6145768518323,-4.0
4.055,0,2,3,3,0,0,1,1,2.0767410625537197,12.114175332201901,12.114175332201901,44.76,0.6,0.795404139600853,0.595275394488075,4.01675656754792,4.39629824582038,4.87876156125545,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.319148936170213,2.49603716689152,0.0958191595217549,0.383682523430203,1,0,-0.0744502983268178,-0.0274651420876949,3.0069544440953897,0.4704604197218821,0.442505278766611,0.46329476020252297,11.9966689875914,15.998972846981301,-0.357538203024389,0.264338845314846,4.44926800556657,0,11.9797391293219,0.16395300824156198,0.366083171845224,0.7144970490157739,76.98987397043429,-4.0
4.362,0,2,3,0,0,0,1,1,2.0886027727556598,9.574103962952618,9.574103962952618,27.69,1.0,0.796880302340751,0.595275394488075,4.42933640852892,4.03668925358433,3.43915401603978,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,2.20736203229671,0.0958191595217549,0.39449556609661296,0,0,0.0361088840345345,-0.055387660407735996,3.0473534938184303,0.499611507042802,0.4539822040905189,0.45670961844243696,11.9966689912692,15.9983080700926,-0.3576535318926021,0.19101626928940402,6.08959765625,0,14.5708069509075,0.132304385016703,0.574189639749301,3.4934345427716202,28.421906924718197,-4.0
4.927,0,3,2,6,0,0,1,1,2.09617000280352,12.0515176731954,12.0515176731954,44.76,0.833333333333333,0.775068016412925,0.166666666666667,3.61350858079029,3.4215891505034,7.4925629648242,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.42592592592592604,2.56820638795869,0.0895762464275441,0.498053531020339,1,0,-0.0681942437413777,-0.048013638743537,3.42894785086062,0.320027560861446,0.40868526469790706,0.444322560601215,11.9966440057149,15.998977453269,-0.357815486199433,0.267492601776279,5.07879280789604,0,17.4032248661004,0.14303410461882501,0.29688316039541995,1.3512768418218501,81.78795316293801,-4.0
5.496,1,4,3,6,0,0,1,1,2.09255387255052,12.049140906649802,12.049140906649802,44.76,1.0,0.6591420650231109,0.166666666666667,3.69964916477678,3.36449863887301,7.08457833300813,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.421052631578947,2.56820638795869,0.0895762464275441,0.498053531020339,1,0,-0.0690495228576738,-0.0255173634263772,3.284498699055,0.399056633498548,0.374136893745391,0.500764336959514,11.996640203873,15.998978376070399,-0.357817104217456,0.267485707274132,5.058755363692749,0,20.5477098942975,0.139093914790694,0.4155600244053621,1.2241670635264499,82.01647130356321,-4.0
2.9130000000000003,0,0,0,3,0,0,1,1,2.0817850296073797,11.943788119040999,11.943788119040999,44.76,0.75,0.758391253404278,0.5,3.33763586999401,5.501973311886919,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.365853658536585,2.4204495689686802,0.0895762464275441,0.395991458404373,1,0,-0.0728487760749304,-0.0296586033626417,3.73164162852723,0.45078391931446,0.5206324386058521,0.5140097020823939,11.996683082097,15.998971008061199,-0.357804523724917,0.26718194251370103,4.72434649372501,0,10.819170363199198,0.17715657467767001,0.5014201833696971,1.6053468547544398,83.9381851660102,-4.0
3.35,0,0,0,2,0,0,0,2,2.0948626875598704,12.5275223133303,12.5275223133303,36.92,0.75,0.8441010372250071,0.47495712579649796,4.05205432427585,4.62583808822067,4.55655377746442,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37209302325581395,2.2279994792388,0.0895762464275441,0.14725608117292002,0,0,0.0011734685113429198,0.0306043666583532,3.3946107197082998,0.48668734429363303,0.506858253211087,0.48081718521346,11.999,16.0949626560916,-0.348671323983212,0.20223942761867103,6.3497444903880504,0,11.6906330578352,0.14372633321732098,0.0,3.8074004035600697,35.9403271933811,0.75
2.815,0,0,0,2,0,0,0,2,2.0818465217974698,15.053101313229401,15.053101313229401,57.15,0.75,0.843742301160043,0.47495712579649796,3.28730891119457,5.379422210190341,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.36363636363636404,2.4204495689686802,0.0895762464275441,0.138427268806371,0,0,-0.0716071711155344,0.0432614538183149,3.6242095809011,0.49163154435501705,0.48851541770185003,0.49557340249361403,11.999,16.0949836101003,-0.36720569889664395,0.202353056943915,5.21159498108803,1,15.7852041650332,0.12333195132666498,3.1294236212751003,4.55981547962278,77.68966373402141,0.55
3.7569999999999997,0,2,2,2,0,0,0,2,2.07634016624605,15.549981049308698,15.549981049308698,46.15,0.8,0.757536024160227,0.895091452885792,4.727610560598519,6.46776204267645,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,2.35141397523983,0.0895762464275441,0.138427268806371,0,0,-0.138315428350991,0.0975351824917399,4.1541077436383995,0.45049966642200606,0.415825603937411,0.432689530105772,11.999,16.0949846550706,-0.351972720042101,0.202375443877533,5.04814323568292,0,14.245072375099301,0.115259814784247,0.0,0.783351457070622,25.7448936472397,0.34
4.522,0,3,4,2,0,0,0,2,2.07360801474375,15.147396996888,15.147396996888,57.15,1.0,0.9650732227460741,0.368403149864039,4.686240529433481,4.1183956949055895,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.30188679245283,2.36408224272676,0.0895762464275441,0.138427268806371,0,0,-0.0714909135346491,0.0431899684335519,3.13293272667822,0.504325216298539,0.43733719040895497,0.438013667176769,11.999,16.0949851779512,-0.36720320146102897,0.20237429118781,5.32809098618613,1,17.435174421373,0.112739900950422,2.8032981844738503,4.2012957584217,76.8960679772935,0.96
3.053,0,0,0,2,0,0,0,2,2.1091559106495903,12.546681945386,12.546681945386,36.92,0.5,0.786810604589583,0.166666666666667,3.0456419773874104,2.5427641681770603,2.94168275343288,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.01878365594293,0.0958191595217549,0.158069123839331,0,0,0.0017064352054178698,0.0291338907086238,3.28414774532334,0.50041276502345,0.468159943400502,0.43305909369387396,11.999,16.094962144407898,-0.348940239303978,0.202232558328202,6.330098108555701,0,11.400676581691501,0.148908089361599,0.0,4.20409395227192,37.3642704260824,0.28
4.271,0,2,0,6,0,0,1,2,2.0854319107095,24.3117712411596,12.6254786863952,90.08,1.0,0.8465035009753721,0.47495712579649796,3.77380433571657,4.81092503089203,5.2099850317891,0.96548938460563,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.431372549019608,3.2356534763137903,0.228113628298213,0.235226322228406,2,0,-0.142325287931919,0.12482798734168099,4.59520646359249,0.34987258570805696,0.42693878706143296,0.35165096945155894,11.9989999999999,78.9183374848565,-0.328439664130983,0.202383489689814,6.49166445818596,1,18.376177526738502,0.099823894368749,0.0,1.93592745073477,68.9316724515148,0.66
5.224,1,1,0,7,0,0,0,2,2.0731043505664397,20.250577530898102,12.642152955379698,62.94,0.833333333333333,0.9460284290845241,0.47495712579649796,4.42087038398212,5.611295312976121,8.771734308839411,0.96548938460563,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4,3.6655030524604904,0.21282167670885702,0.20120563135641698,0,0,-0.0623298862601538,0.07093027649345401,3.67020877548525,0.413295608871025,0.37214241892129496,0.4227262913382321,11.9989999999999,78.91833750969,-0.338955919853159,0.20234680622172896,5.11339170287092,1,21.1224053422149,0.0959711350968248,0.0,1.34326546266502,88.6662248410468,0.79
5.063,1,1,0,7,0,0,0,2,2.0814715934898,17.7038863348997,12.643305967151699,62.94,0.833333333333333,0.945628336521114,0.47495712579649796,4.89961174771079,5.1620681544699805,6.507717619590481,0.96548938460563,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4,3.46038469524369,0.21282167670885702,0.21649758294577398,0,0,0.0160479051005767,-0.008900008572799541,3.66086912163027,0.41111215894628494,0.370432945705759,0.42355463676666794,11.999,78.9183374929879,-0.33905322110709896,0.20232187760049,5.69166950599625,1,21.912491375160798,0.10052183180404302,0.0,1.37856119966117,50.9844244824875,0.18
5.175,1,2,0,7,0,0,0,2,2.08654023400132,21.3571178847079,12.630050807762899,61.84,0.833333333333333,0.862265930015893,0.47495712579649796,4.411216224770509,4.81092503089203,5.2099850317891,0.96548938460563,0.0,0.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42592592592592604,3.2356534763137903,0.228113628298213,0.235226322228406,2,0,-0.10760424815131901,0.0875426425173269,4.51825011837633,0.32956499268659195,0.42798350763785,0.38718863754616295,11.999,78.9183374934494,-0.328458431484486,0.20237627603895197,6.47910161490703,1,17.864042481659897,0.0963921645875239,0.0,1.62852564685776,58.887166252439606,-0.09
4.1339999999999995,0,2,0,7,0,0,0,2,2.08654023400132,24.4105659878789,12.630050807762899,74.73,0.833333333333333,0.860201758030759,0.47495712579649796,4.0105304573337595,4.81092503089203,5.2099850317891,0.96548938460563,0.0,0.0,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.433962264150943,3.2356534763137903,0.228113628298213,0.235226322228406,2,0,-0.22148723379056603,0.16764108061839403,4.55473532858826,0.336853524122788,0.4289654291296379,0.381315608804523,11.999,78.9183374939108,-0.328415007719294,0.20405630406598102,6.33059298663902,1,19.9871345968519,0.0927418889967375,0.7349850503710441,1.66339577325302,81.3858293032785,-0.77
3.3339999999999996,0,1,0,2,0,0,0,2,2.07929996429803,15.3709812833008,15.3709812833008,46.15,1.0,0.8116947782335558,0.968745780439241,3.84067096716917,6.86402038884719,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340425531914894,2.35141397523983,0.0895762464275441,0.138427268806371,0,0,-0.153638758092294,0.11580760724758,4.16115010312516,0.47340023126500397,0.471671398425486,0.541534516908293,11.999,16.0949841324537,-0.35490946779558596,0.20236706025906698,4.96929436756709,0,14.045492806375501,0.11784839080119901,0.0,2.3345062997122996,33.662018021059,0.28
3.7569999999999997,0,2,2,2,0,0,0,2,2.07634016624605,15.549981049308698,15.549981049308698,46.15,0.8,0.780796175021024,0.895091452885792,4.727610560598519,6.46776204267645,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,2.35141397523983,0.0895762464275441,0.138427268806371,0,0,-0.138315428350991,0.0975351824917399,4.22232999822638,0.450533972513007,0.413379941024028,0.42399440894067897,11.999,16.0949846550706,-0.351972720042101,0.202375443877533,5.04814323568292,0,14.6742834054856,0.115259814784247,0.0,0.783351457070622,26.257513211012203,0.32
5.0569999999999995,1,3,4,2,0,0,0,2,2.0846929293301697,12.598970409304302,12.598970409304302,36.92,1.0,0.963666946275778,0.368403149864039,5.24288574465791,3.56870532612892,4.55655377746442,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692307692308,2.1589638855099498,0.0895762464275441,0.147256081172921,0,0,0.00120354017929478,0.0305843746008487,2.9268024533040102,0.505379265912417,0.447407834091532,0.44266840982456995,11.999,16.0949641926771,-0.348669962305296,0.20225752844347897,5.3133939480156,0,13.5294227904471,0.129078913201099,0.0,3.29875175346256,35.1998767123764,1.32
3.9189999999999996,0,1,2,2,0,0,0,2,2.09185822122834,12.568349796744,12.568349796744,36.92,1.0,0.803599276272191,0.431527186998591,4.58338127957421,4.12270499292316,4.55655377746442,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34782608695652195,2.1589638855099498,0.0895762464275441,0.147256081172921,0,0,0.00120373820705688,0.0305839323886309,3.2206924361739397,0.5063993035363621,0.47461462346760497,0.467638609989442,11.999,16.0949631680309,-0.348664385253638,0.20224545205528,5.872596307616531,0,12.1063963365009,0.138492500360962,0.0,3.4984893208676,34.8581303365281,0.67
4.895,0,4,3,2,0,0,0,2,2.07243388139015,15.6205450537428,15.6205450537428,46.15,0.8,0.778015075801912,0.773568665723073,6.10438428537458,5.55936525230009,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28571428571428603,2.29504664899791,0.0895762464275441,0.138427268806371,0,0,-0.138180400622479,0.0974106791266456,5.16343103235931,0.451424798842567,0.46263943204913505,0.536050263564782,11.999,16.094985701095702,-0.35196757974907206,0.202390151479695,5.10708644657933,0,14.989383666912598,0.108509686272772,0.0,0.710538524972837,26.257513211012203,-0.04
3.46,0,2,2,2,0,0,0,2,2.0881766398852597,15.5784959048104,15.5784959048104,46.15,0.8,0.79759742598887,0.39685026299204995,4.1614053104446,3.7203329372571403,4.20685701919088,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340425531914894,2.22290780117487,0.0958191595217549,0.14725608117292002,0,0,-0.13490149005316002,0.0940449673966865,4.14425005672793,0.427952236864066,0.3723195192587829,0.36870313817402794,11.996675639724,15.9997482865275,-0.352262665812885,0.215979450806452,4.96954972797949,0,15.276934733914402,0.119100449109247,0.0,3.25223051714569,40.0412837035609,0.43
4.3260000000000005,0,3,2,2,0,0,0,2,2.07472912991508,15.597023718931402,15.597023718931402,46.15,0.8,0.763922462781417,0.8276513218707751,5.5219385566089,5.91782055779382,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30188679245283,2.29504664899791,0.0895762464275441,0.138427268806371,0,0,-0.13817981386319597,0.0974086625248177,4.672056128851009,0.46029123728526794,0.501875666904511,0.5304883008596389,11.999,16.0949851779512,-0.35196506439271896,0.20238295584044003,5.08743938473545,0,13.9772702633971,0.111716094181248,0.0,0.69274139839414,25.7733725118937,0.5
3.3939999999999997,0,3,3,2,0,0,0,2,2.07332938526045,15.0471827028897,15.0471827028897,57.15,1.0,0.872448435097132,0.47495712579649796,4.64749388984771,5.379422210190341,6.631975707865091,0.33333333333333304,0.0,0.5645596772315911,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.30188679245283,2.35141397523983,0.0895762464275441,0.138427268806371,0,0,0.0167713142007132,-0.0423078664671153,4.08170052775246,0.4445323002629051,0.39756588284079103,0.42898991165291994,11.999,16.0949851779512,-0.395782659387678,0.20227227483657897,4.1103198652874,1,19.4987200118015,0.113595572715893,3.06581942617804,7.01338471696082,82.6935581514896,0.78
5.306,1,3,4,2,0,0,0,2,2.07332938526045,12.615847046453199,12.615847046453199,36.92,1.0,0.8434570604009008,0.836601939260962,6.27366173931605,6.17112313237838,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290909090909091,2.35141397523983,0.0895762464275441,0.138427268806371,0,0,0.0125656255575644,0.0280387236173516,4.06111819879054,0.426261038544855,0.394418825795589,0.443279207892455,11.999,16.0949647053843,-0.345402966765896,0.202270993330066,5.284317642176441,0,13.7348132271478,0.126437818689739,0.0,0.997207494351463,21.473063949135803,0.06
3.46,0,5,2,3,0,0,0,2,2.05825122148046,21.036146313862396,21.036146313862396,72.45,1.0,0.812547352646264,0.748124436364096,4.87021463703015,6.40077696842507,7.37626839410043,0.33333333333333304,0.0,1.2065887874174699,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.28571428571428603,2.64008910983464,0.0895762464275441,0.138427268806371,1,0,0.0919572061316511,-0.12156611870964801,4.06747530030274,0.396368547713281,0.3809380267930271,0.365668411956424,11.999,16.0950289806939,-0.341548855177508,0.28774968310993604,4.153879438625419,0,19.018653646422102,0.124046869645123,0.819232421300102,0.7043910453110601,81.21884220001701,0.52
3.195,0,5,3,3,0,0,0,2,2.05840032736232,20.8523802290813,20.8523802290813,72.45,1.0,0.797643511082045,0.748124436364096,4.802041312184401,6.40077696842507,6.99091557948839,0.33333333333333304,0.0,1.05128942237241,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.28571428571428603,2.64008910983464,0.0895762464275441,0.138427268806371,1,0,-0.321977774596343,0.357113602847894,4.17325749014521,0.40352279862119605,0.390796943749853,0.354154704486015,11.999,16.0950289806939,-0.351204206036445,0.263591832466273,4.0164037580077006,0,22.8367137457306,0.11480202153838699,1.5993933616511202,0.548926476949353,89.7140114408659,0.1
4.98,0,5,0,9,0,0,0,2,2.0739995538112397,20.9672332055035,20.9672332055035,72.45,0.875,0.913949963250347,0.6566226057952139,5.902858565429259,6.81487797108503,8.88837516978593,0.33333333333333304,0.0,0.774467645050273,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.38095238095238104,2.95790704753394,0.0895762464275441,0.22176060213970397,1,0,-0.18952042730274302,0.124546674228181,3.44152557868968,0.41720253948044894,0.334360522213889,0.390573448634903,11.85,16.0009569896585,-0.347129779580254,0.29307735555692105,4.4328352418287995,0,32.6214908996958,0.11662449807431,2.19327454855484,0.32650464457926004,121.016938816005,-0.07
3.553,0,6,4,3,0,0,0,2,2.05626942799184,20.8584377134101,20.8584377134101,72.45,0.857142857142857,0.961809263950275,0.7134386649039941,5.24612657923529,6.16290510582518,6.68587284048938,0.33333333333333304,0.0,0.9361865080333409,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.271186440677966,2.64008910983464,0.0895762464275441,0.138427268806371,1,0,-0.18484784965721202,-0.044534360032812005,3.85548155358352,0.38710184577036405,0.3606662559759621,0.360488184777375,11.999,16.095029525951098,-0.35171868554293,0.261407108501732,4.02625964273993,0,32.7054692308357,0.112819759769684,3.26418695850882,0.518826112114658,150.195765039467,-0.03
7.018,1,3,0,2,0,0,0,2,2.1334554800298,15.799136303861198,15.799136303861198,46.15,1.0,0.7778327775499229,0.47495712579649796,5.24238357676065,5.7670182207373895,9.0517637208697,0.5984084805885761,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394366197183099,3.6708931921221697,0.0895762464275441,0.383245345846985,0,1,-0.142467970893109,0.10097346114568499,3.59644822397371,0.44976043872810795,0.376779830688336,0.6147413033788559,11.999,16.094989370514,-0.351156132091342,0.20244694434421104,6.41800699500906,0,17.2191352950849,0.095942008419871,0.0,0.11395662376905401,22.4983030766807,0.28
3.272,0,5,3,3,0,0,0,2,2.07741282096957,18.087252681288604,18.087252681288604,63.22,0.833333333333333,0.8948521080263969,0.0909090909090909,3.3555753734681804,2.11704762674006,3.14437993935074,0.33333333333333304,0.0,1.08274489655565,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.307692307692308,2.08778887642766,0.0958191595217549,0.158069123839331,1,0,-0.0381121592858899,-0.206802285611952,2.9833340230182004,0.452909185987766,0.426560587354325,0.39883989872427,11.999,16.0950065880514,-0.34898329518769605,0.261752273494755,4.343692870664309,0,17.0896107013488,0.13274229741639598,0.676279731749074,2.8026854342724703,82.3293624781375,0.7
6.047000000000001,1,4,3,6,0,0,0,2,2.10286691328215,15.278547147163401,12.759150085710099,36.92,0.857142857142857,0.754564802727098,0.0,2.2338433069550403,1.54308184421705,3.3319402081763303,0.33333333333333304,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44642857142857106,2.2919130216595898,0.0958191595217549,0.24140245717266395,0,0,0.00110092553593885,0.018788733052906997,3.17014951854383,0.468583366622944,0.45391866211493703,0.47664109655854503,11.999,34.968853850502704,-0.348964793798111,0.205017305860088,6.05276280965032,0,18.8004456836508,0.11467130841611,0.0,3.55541479331683,34.886609201182104,-0.55
