XLogP,MW,LipinskiFailures,nRotB,nAtomLAC,nAtomP,nBase,ALogP,nAcid,nSmallRings,nRings5,nRings7,tpsaEfficiency,WTPT.3,WTPT.5,topoShape,geomShape,MDEC.11,MDEC.12,MDEC.13,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.22,MDEN.23,khs.dCH2,khs.ssCH2,khs.dsCH,khs.dssC,khs.aaaC,khs.sNH2,khs.ssNH,khs.dsN,khs.aaN,khs.sssN,khs.sOH,khs.dO,khs.aaO,khs.sF,khs.dsssP,khs.dS,khs.aaS,khs.ddssS,khs.sCl,khs.sBr,FMF,SC.3,SC.4,SC.6,SCH.6,C1SP2,C1SP3,C4SP3,ATSc4,ATSc5,Wlambda1.unity,Wlambda2.unity,Wnu1.unity,Weta1.unity,Weta2.unity,Weta3.unity,WD.unity,BCUTw.1l,BCUTc.1l,BCUTc.1h,BCUTp.1l,PNSA.1,PNSA.3,RPCG,RPCS,RNCS,y_var
2.0380000000000003,282.11033829600103,0,0,0,5,0,0.404000000000001,0,5,0,2,0.25188725953545604,17.6219732678597,0.0,0.75,0.7852612314704279,0.166666666666667,2.3939589880347203,3.17057794420785,3.13459129979334,6.631975707865091,5.19566378505571,0.33333333333333304,0.33333333333333304,1.97662109037545,2.6207413942089,0.0,0.0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.421052631578947,2.4204495689686802,0.244818077040614,0.0895762464275441,0.138427268806371,1,3,0,-0.0436213376034764,-0.0521339992909883,1.11381857730097,3.0935642873223705,0.125977305174393,0.507920084701575,0.39015478218611205,0.433719388862367,1.3317942557500502,11.999,-0.31438345609317603,0.332118327076705,4.5112198170935,180.541578396505,-42.300207772719205,0.18527631259957197,0.9380971187581021,1.8177928348952201,-2.47
5.315,338.209324060001,1,4,5,3,0,-0.1954,0,5,0,2,0.159634865626655,15.1541324028636,0.0,0.833333333333333,0.8683309297481491,0.34456667829134496,4.94862517870764,3.90176320567626,4.20107256455398,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.296296296296296,2.36408224272676,0.244818077040614,0.0895762464275441,0.138427268806371,1,4,0,-0.0973631978706941,0.0385694309826145,0.9702121681467621,3.0750973332457594,0.0534782876501976,0.4872522718130471,0.37702568377695,0.45346740714063793,1.31774536273064,11.999,-0.314405058128543,0.26748288904557804,5.03981583927536,119.12060313171301,-24.1538625400565,0.148862689480996,0.0842675550622683,1.7541811096386901,1.02
6.191,400.224974124001,1,5,4,6,0,1.7779,0,6,0,2,0.134899127967143,15.1621114760486,0.0,1.0,0.931523211997802,0.166666666666667,3.62019787251444,3.1977831158598398,4.680415257559111,6.76393298413278,5.043469832962691,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.426229508196721,2.56820638795869,0.244818077040614,0.0895762464275441,0.240489341422337,1,3,0,-0.0966337895093257,0.0420676689599617,1.2395764137402,2.7734598030315096,0.0486685506399149,0.467370866456075,0.360851556735252,0.49370080725685106,1.32192323044818,11.999,-0.314419852947948,0.26750264894613396,5.069485848716259,205.56290762325298,-28.3866136098195,0.130506845383137,0.119023664511979,1.51166408365445,0.63
5.053,372.193673996001,1,3,2,6,0,2.3539,0,6,0,2,0.145058886735888,15.1658424776768,0.0,1.0,0.860710714428225,0.166666666666667,3.45947745109722,3.2960679892134204,4.54994234877102,7.4925629648242,5.24915368318697,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43636363636363595,2.56820638795869,0.244818077040614,0.0895762464275441,0.240489341422337,1,3,0,-0.0928266248936492,0.0216205378977003,1.29343366079701,2.8691144016467796,0.0688045271516589,0.481963156070476,0.37996191326894996,0.466134081372348,1.32805915071177,11.999,-0.314413954368895,0.26750566714339896,5.09954218817192,192.89829678862202,-28.974512412126604,0.137636843565077,0.6709164337931801,1.84298945607099,0.12
5.622000000000001,386.209324060001,1,4,3,6,0,2.0659,0,6,0,2,0.13979465703322103,15.163355143258,0.0,0.857142857142857,0.898603630374068,0.166666666666667,3.54386630568011,3.24394899915022,4.62058254169557,7.08457833300813,5.13783003469284,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43103448275862105,2.56820638795869,0.244818077040614,0.0895762464275441,0.240489341422337,1,3,0,-0.0939209288945925,0.0431694895126621,1.25559905025566,3.15200016199153,0.057772750111364006,0.470325024220675,0.35043224857036503,0.49215862174702296,1.3129158945380601,11.999,-0.314416910717928,0.26749884040399396,5.0795047485515,199.733846079134,-29.5975905475763,0.13398445412447402,0.809017036557105,1.7986407534311297,0.78
4.177,310.178023932001,0,2,3,3,0,0.380600000000002,0,5,0,2,0.174061331991192,15.1339261849368,0.0,0.8,0.818187490958606,0.39685026299204995,4.35698114512801,4.39639999196545,3.82565667440033,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33333333333333304,2.36408224272676,0.244818077040614,0.0895762464275441,0.138427268806371,1,4,0,-0.0973631825229362,0.0385694734262635,1.00795049552813,3.2832550127890996,0.0766357428858944,0.49307261091793897,0.41925187570628597,0.44451649895290596,1.35684098557713,11.999,-0.314398949350493,0.267475103986115,4.9808749759775095,119.25934044478501,-24.408647099874,0.15823443117845098,0.11445396792507401,1.9281841958258403,1.13
3.6310000000000002,296.198759376001,0,2,2,0,0,-0.0795000000000007,0,5,1,1,0.124646031866504,12.4379903172268,0.0,0.8,0.8806673856643829,0.9183859021684458,4.7709048637605305,6.57795910362912,3.43915401603978,6.631975707865091,5.421612021659071,0.5,0.0,0.0,2.1442613167152302,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306122448979592,2.35141397523983,0.244818077040614,0.0895762464275441,0.395991458404373,0,7,0,-0.10574064061115401,0.0197403128000745,1.45032767839282,4.01428164762506,0.11838153050146799,0.46855853613259596,0.422519815497595,0.406660847737714,1.2977391993679,11.9966689875914,-0.35794786396116496,0.19396606143707,5.042956283132731,64.0721113090326,-11.1166309743988,0.115387072039314,0.261271282426698,0.889171783447794,-4.0
2.6889999999999996,268.167459248,0,0,0,0,0,-0.7384,0,5,1,1,0.17869431337559802,11.943788119040999,0.0,0.75,0.781568644322102,0.5,3.33763586999401,5.501973311886919,3.22325507758898,6.631975707865091,5.421612021659071,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.348837209302326,2.4204495689686802,0.244818077040614,0.0895762464275441,0.395991458404373,0,5,0,-0.0417457485757979,-0.0420388275615483,1.1111603955961,4.0694792729453795,0.113608438059863,0.480582114491734,0.5126818206968771,0.492267528354998,1.4855314635436099,11.996683082097,-0.36725616832767705,0.19393757452176,5.190845645052081,84.8082917938224,-20.278209201001502,0.12880249776703198,3.2739319586169398,4.844286025674941,-4.0
6.065,384.230059504001,1,5,4,6,0,0.790800000000004,0,6,1,1,0.116492707670452,12.047952523376999,0.0,0.857142857142857,0.961171458742095,0.166666666666667,3.7768442748559505,3.31423708491324,4.91199297542489,6.76393298413278,5.270407056001821,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4166666666666671,2.56820638795869,0.244818077040614,0.0895762464275441,0.498053531020339,1,3,0,-0.0717337050242401,-0.026379045715782996,1.3550876958637899,3.1516890034753797,0.059203380411365,0.32311392180989695,0.38223208131563896,0.46573122787630394,1.17107723100184,11.996636693043401,-0.357818707729541,0.26748944912222,5.0487364627960405,214.63977874133,-29.781135381646102,0.135349674759254,0.280933273278455,1.22038727862485,-4.0
4.051,294.183109312001,0,2,3,3,0,-0.6064999999999979,0,5,1,1,0.152150135691608,12.0210201348384,0.0,1.0,0.768125027990952,0.41274090611182795,4.47224595119821,4.49655641052906,4.00829025919681,6.631975707865091,5.421612021659071,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.319148936170213,2.36408224272676,0.244818077040614,0.0895762464275441,0.395991458404373,1,4,0,-0.0724609601349992,-0.0298464100860592,0.970102354916882,3.72469809688136,0.0767698788728336,0.473596079435241,0.40061135475723497,0.4273360113053761,1.30154344549785,11.9966689875914,-0.357807338142794,0.267462359999449,4.96012561733035,113.648586865167,-21.6865959061606,0.165410744708065,0.09363500744326599,1.4617254186558202,-4.0
5.757999999999999,336.230059504001,1,5,6,3,0,-1.4705,0,5,1,1,0.13312313618249602,12.043546139446,0.0,0.833333333333333,0.906591010873622,0.333791839184089,5.31797353176353,3.81048775142594,4.55663145442755,6.631975707865091,5.421612021659071,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.267857142857143,2.36408224272676,0.244818077040614,0.0895762464275441,0.395991458404373,1,4,0,-0.0724609754574956,-0.0298464519221248,0.926820201828225,3.3041577562492,0.0455051957494042,0.464987396361822,0.353423139242366,0.456808024486349,1.2752185600905401,11.996652640989302,-0.3578122934768979,0.267473813162858,5.02888884714114,125.062385674741,-22.9569142128376,0.15054928191524802,0.909037803727004,1.2979461230249398,-4.0
3.2239999999999998,252.172544628,0,0,0,0,0,-0.39869999999999894,0,5,1,1,0.10980576827206802,9.41912984425062,0.0,1.0,0.78166683373771,0.5,4.10160665297678,4.7525844747218695,3.76916913568456,4.55655377746442,4.94145394560441,0.5,0.0,0.0,1.31037069710445,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,2.2279994792388,0.244818077040614,0.0895762464275441,0.404820270770923,0,5,0,0.0407429799708766,-0.0584282886328853,1.0204530497678999,3.83176507369031,0.107380154024709,0.479141518235765,0.539638423621694,0.490960083272817,1.50974002513028,11.996683086662099,-0.35791705900858795,0.19100375109867604,6.505669466854419,64.420083601572,-13.996675312608799,0.143042437645072,0.0809728517771809,4.49589777700221,-4.0
4.931,294.219494820001,0,3,4,0,0,-1.1073,0,5,1,1,0.0941134101835785,9.48595068566045,0.0,0.8,0.965345888225859,0.38157141418444396,5.372875136507031,3.66648663536372,4.8194817487894905,4.55655377746442,4.94145394560441,0.5,0.0,0.0,1.31037069710445,0.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647058824,2.1589638855099498,0.244818077040614,0.0895762464275441,0.404820270770923,0,5,0,0.0407758355882787,-0.058440541420655,0.9404240027447879,3.58303248661443,0.0648967116987018,0.46849175990084,0.38299688455173003,0.425572707181625,1.27706135163419,11.996662998928599,-0.35792065322751293,0.191020920925289,5.31557525472024,67.5787341215231,-13.871022845783699,0.12779146827231697,0.0723396482131965,3.8568361310886097,-4.0
5.127999999999999,322.21440944000096,1,3,4,3,0,0.45869999999999894,0,5,1,1,0.13891371300803,12.0361861599334,0.0,0.8,0.9571136164842411,0.9164864246657349,5.2322381854864295,6.503034853497981,4.00829025919681,7.4925629648242,5.4963946635570995,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.283018867924528,2.77233053319062,0.244818077040614,0.0895762464275441,0.395991458404373,1,5,0,-0.0724609905903517,-0.0298464931185428,1.04108813757658,3.4916274775753795,0.0659556598886153,0.499588936404553,0.386531672984221,0.504640698470234,1.3907613078590102,11.996657572648498,-0.35781062567783295,0.267470228368845,5.038718762190361,102.31960287601,-21.671816959956697,0.15565158227823903,0.8811058248302801,1.36989134191637,-4.0
3.1460000000000004,324.193673996001,0,5,3,3,0,-0.8629999999999979,0,5,1,1,0.16653625388343,14.944252973734699,0.0,0.833333333333333,0.8215983288749509,0.0909090909090909,3.3912998110962302,2.1394708684880097,6.41537108321383,3.1932262875153303,4.64039152435013,0.5,0.0,0.9247896918325579,1.67667170198244,0.0,0.0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.294117647058824,2.08778887642766,0.193041381743977,0.0958191595217549,0.39449556609661296,1,5,0,-0.0181315910870836,-0.27981073481713603,0.9973342247732242,3.05639034962151,0.0568060489767231,0.46831153540282106,0.44962023693542497,0.40347759197014205,1.32140936430839,11.9966629922714,-0.357663481155189,0.261739679458564,4.36072827686002,119.660662543819,-25.424923435436696,0.137846007617444,0.806323215044633,2.50294734861373,-4.0
4.423,342.183109312001,0,3,2,6,0,0.9514,0,6,1,1,0.13080715786935,12.1585297818979,0.0,0.833333333333333,0.772414057354659,0.0,2.0815912553816203,1.76638776450072,6.91406717363437,4.59584303826363,5.144916486848129,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.450980392156863,2.2919130216595898,0.193041381743977,0.0958191595217549,0.485744596046168,1,2,0,-0.0928762714767654,-0.00557907361842173,1.3053342836763,2.6189131909178998,0.0775951691399716,0.474271836506677,0.377125981177702,0.445674990989729,1.2970728086741101,11.996648136478601,-0.35754335919017405,0.26435434753077997,4.4542764800293,169.424684636388,-27.5675712919557,0.14533956025838402,0.0548487980858931,1.0081267215352399,-4.0
2.978,266.151809184,0,1,2,3,0,-0.7339,0,5,1,1,0.168174697505272,12.0622499096607,0.0,0.75,0.8430347196473621,0.14285714285714302,3.24535057563852,2.60639135844613,5.02304152251779,4.20685701919088,4.74510280626355,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,2.08778887642766,0.193041381743977,0.0958191595217549,0.383682523430203,1,3,0,-0.0747306578443313,-0.027096002869348,1.10175913565422,3.15034525412166,0.114053789730184,0.4893342321890511,0.45063272473957894,0.44766997492123,1.3876369318498603,11.996683082097098,-0.357554782211573,0.26433116648779004,4.429620128875469,106.955161917306,-25.162224999934395,0.175419610236964,1.2191929501073702,1.33153002306835,-4.0
4.055,294.183109312001,0,2,3,3,0,0.3313,0,5,1,1,0.152150135691608,12.114175332201901,0.0,0.6,0.795404139600853,0.595275394488075,4.01675656754792,4.39629824582038,5.02304152251779,4.87876156125545,5.421612021659071,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.319148936170213,2.49603716689152,0.193041381743977,0.0958191595217549,0.383682523430203,1,4,0,-0.0744502983268178,-0.0274651420876949,1.08279106403234,3.0069544440953897,0.0940785657542469,0.4704604197218821,0.442505278766611,0.46329476020252297,1.37626045869102,11.9966689875914,-0.357538203024389,0.264338845314846,4.44926800556657,96.8025243898392,-22.153906449892602,0.16395300824156198,0.366083171845224,0.7144970490157739,-4.0
4.362,280.203844756001,0,2,3,0,0,-0.0429000000000004,0,5,1,1,0.0988209138390383,9.574103962952618,0.0,1.0,0.796880302340751,0.595275394488075,4.42933640852892,4.03668925358433,5.55724857085938,3.43915401603978,4.94145394560441,0.5,0.0,0.0,1.31037069710445,0.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,2.20736203229671,0.193041381743977,0.0958191595217549,0.39449556609661296,0,5,0,0.0361088840345345,-0.055387660407735996,1.11717215213268,3.0473534938184303,0.097496051427868,0.499611507042802,0.4539822040905189,0.45670961844243696,1.41030332957576,11.9966689912692,-0.3576535318926021,0.19101626928940402,6.08959765625,54.4613903330789,-11.0051281922034,0.132304385016703,0.574189639749301,3.4934345427716202,-4.0
4.927,356.19875937600096,0,3,2,6,0,1.3668,0,6,1,1,0.12566017938527302,12.0515176731954,0.0,0.833333333333333,0.775068016412925,0.166666666666667,3.61350858079029,3.4215891505034,4.78348663352727,7.4925629648242,5.4963946635570995,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42592592592592604,2.56820638795869,0.244818077040614,0.0895762464275441,0.498053531020339,1,3,0,-0.0681942437413777,-0.048013638743537,1.1600727176776597,3.42894785086062,0.0669786106206271,0.320027560861446,0.40868526469790706,0.444322560601215,1.17303538616057,11.9966440057149,-0.357815486199433,0.267492601776279,5.07879280789604,177.140264387756,-27.974771699422302,0.14303410461882501,0.29688316039541995,1.3512768418218501,-4.0
5.496,370.21440944000096,1,4,3,6,0,1.0788,0,6,1,1,0.120902911552539,12.049140906649802,0.0,1.0,0.6591420650231109,0.166666666666667,3.69964916477678,3.36449863887301,4.85374199557542,7.08457833300813,5.37377927514315,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.421052631578947,2.56820638795869,0.244818077040614,0.0895762464275441,0.498053531020339,1,3,0,-0.0690495228576738,-0.0255173634263772,2.13670321151938,3.284498699055,0.11509646153275802,0.399056633498548,0.374136893745391,0.500764336959514,1.27395786420345,11.996640203873,-0.357817104217456,0.267485707274132,5.058755363692749,192.432686577421,-28.7338770965944,0.139093914790694,0.4155600244053621,1.2241670635264499,-4.0
2.9130000000000003,266.151809184,0,0,0,3,0,-0.18589999999999698,0,5,1,1,0.168174697505272,11.943788119040999,0.0,0.75,0.758391253404278,0.5,3.33763586999401,5.501973311886919,3.22325507758898,6.631975707865091,5.421612021659071,0.5,0.0,0.87720532146386,1.31037069710445,0.0,0.0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,2.4204495689686802,0.244818077040614,0.0895762464275441,0.395991458404373,1,4,0,-0.0728487760749304,-0.0296586033626417,1.11084467705581,3.73164162852723,0.11460297178784,0.45078391931446,0.5206324386058521,0.5140097020823939,1.4854260600027098,11.996683082097,-0.357804523724917,0.26718194251370103,4.72434649372501,111.04692272398998,-24.364078210723502,0.17715657467767001,0.5014201833696971,1.6053468547544398,-4.0
3.35,268.167459248,0,0,0,2,0,0.5884000000000009,0,5,0,2,0.137675167984705,12.5275223133303,0.0,0.75,0.8441010372250071,0.47495712579649796,4.05205432427585,4.62583808822067,3.6859940079665603,4.55655377746442,4.6953706089661305,0.33333333333333304,0.0,0.0,2.6207413942089,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37209302325581395,2.2279994792388,0.244818077040614,0.0895762464275441,0.14725608117292002,0,5,0,0.0011734685113429198,0.0306043666583532,1.05415164857879,3.3946107197082998,0.10805360613342199,0.48668734429363303,0.506858253211087,0.48081718521346,1.4743627827181798,11.999,-0.348671323983212,0.20223942761867103,6.3497444903880504,78.8265766629245,-15.754925934694601,0.14372633321732098,0.0,3.8074004035600697,0.75
2.815,284.162373868001,0,0,0,2,0,0.2487,0,5,0,2,0.201117407706297,15.053101313229401,0.0,0.75,0.843742301160043,0.47495712579649796,3.28730891119457,5.379422210190341,3.13459129979334,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36363636363636404,2.4204495689686802,0.244818077040614,0.0895762464275441,0.138427268806371,0,5,0,-0.0716071711155344,0.0432614538183149,1.10309542276284,3.6242095809011,0.10993696720243501,0.49163154435501705,0.48851541770185003,0.49557340249361403,1.47572036455048,11.999,-0.36720569889664395,0.202353056943915,5.21159498108803,96.43261003610979,-21.573282003115,0.12333195132666498,3.1294236212751003,4.55981547962278,0.55
3.7569999999999997,312.193673996001,0,2,2,2,0,0.907599999999999,0,5,0,2,0.147824904359181,15.549981049308698,0.0,0.8,0.757536024160227,0.895091452885792,4.727610560598519,6.46776204267645,3.36326140835132,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,0.0,3.5167591542759706,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,2.35141397523983,0.244818077040614,0.0895762464275441,0.138427268806371,0,7,0,-0.138315428350991,0.0975351824917399,1.38011073324947,4.1541077436383995,0.110540237202075,0.45049966642200606,0.415825603937411,0.432689530105772,1.29901480046519,11.999,-0.351972720042101,0.202375443877533,5.04814323568292,74.5530207251072,-11.474921098450501,0.115259814784247,0.0,0.783351457070622,0.34
4.522,326.209324060001,0,3,4,2,0,-0.4599,0,5,0,2,0.17519425652434195,15.147396996888,0.0,1.0,0.9650732227460741,0.368403149864039,4.686240529433481,4.1183956949055895,4.03780147086359,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,1.0162654963092301,2.6207413942089,0.0,0.0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.30188679245283,2.36408224272676,0.244818077040614,0.0895762464275441,0.138427268806371,0,5,0,-0.0714909135346491,0.0431899684335519,1.1650846796640402,3.13293272667822,0.0818003734822794,0.504325216298539,0.43733719040895497,0.438013667176769,1.3796760738842602,11.999,-0.36720320146102897,0.20237429118781,5.32809098618613,95.10698065475799,-20.7959420113736,0.112739900950422,2.8032981844738503,4.2012957584217,0.96
3.053,254.151809184,0,0,0,2,0,0.16699999999999998,0,5,0,2,0.145267508102887,12.546681945386,0.0,0.5,0.786810604589583,0.166666666666667,3.0456419773874104,2.5427641681770603,4.31164934355701,2.94168275343288,4.14645859851231,0.33333333333333304,0.0,0.0,2.6207413942089,0.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.01878365594293,0.244818077040614,0.0958191595217549,0.158069123839331,0,4,0,0.0017064352054178698,0.0291338907086238,1.0892254207853,3.28414774532334,0.122756975336118,0.50041276502345,0.468159943400502,0.43305909369387396,1.4016318021178302,11.999,-0.348940239303978,0.202232558328202,6.330098108555701,78.1487125980655,-16.0575537692941,0.148908089361599,0.0,4.20409395227192,0.28
4.271,444.071840380001,0,2,0,6,0,2.1526,0,6,1,2,0.20285006120387397,24.3117712411596,6.13825367090593,1.0,0.8465035009753721,0.47495712579649796,3.77380433571657,4.81092503089203,4.864156230183361,5.2099850317891,7.472013447474719,0.96548938460563,0.0,0.0,2.6207413942089,0.5,0.0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.431372549019608,3.2356534763137903,0.411484743707281,0.228113628298213,0.235226322228406,2,5,0,-0.142325287931919,0.12482798734168099,1.1189438841858201,4.59520646359249,0.0787453767643951,0.34987258570805696,0.42693878706143296,0.35165096945155894,1.12846234222105,11.9989999999999,-0.328439664130983,0.202383489689814,6.49166445818596,234.336910180868,-31.199787866726602,0.099823894368749,0.0,1.93592745073477,0.66
5.224,455.110748664001,1,1,0,7,0,2.6969,0,6,0,2,0.13829600857541502,20.250577530898102,2.52127013247507,0.833333333333333,0.9460284290845241,0.47495712579649796,4.42087038398212,5.611295312976121,5.797013384703031,8.771734308839411,8.41623161732007,0.96548938460563,0.0,0.0,2.6207413942089,0.0,0.0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4,3.6655030524604904,0.411484743707281,0.21282167670885702,0.20120563135641698,0,4,0,-0.0623298862601538,0.07093027649345401,1.4346587972468101,3.67020877548525,0.0907803874702255,0.413295608871025,0.37214241892129496,0.4227262913382321,1.20816431913055,11.9989999999999,-0.338955919853159,0.20234680622172896,5.11339170287092,213.57098274064,-34.8630605851048,0.0959711350968248,0.0,1.34326546266502,0.79
5.063,437.12017047600096,1,1,0,7,0,2.4914,0,6,0,2,0.143987864782039,17.7038863348997,2.52505986158961,0.833333333333333,0.945628336521114,0.47495712579649796,4.89961174771079,5.1620681544699805,6.451286850365139,6.507717619590481,7.855458397053349,0.96548938460563,0.0,0.0,2.6207413942089,0.0,0.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,3.46038469524369,0.411484743707281,0.21282167670885702,0.21649758294577398,0,4,0,0.0160479051005767,-0.008900008572799541,1.4216681933063102,3.66086912163027,0.0900388801798889,0.41111215894628494,0.370432945705759,0.42355463676666794,1.20509974141871,11.999,-0.33905322110709896,0.20232187760049,5.69166950599625,193.71685348073,-28.810943413285397,0.10052183180404302,0.0,1.37856119966117,0.18
5.175,438.115419444001,1,2,0,7,0,2.3116,0,6,0,2,0.14115001950508702,21.3571178847079,6.19515868444489,0.833333333333333,0.862265930015893,0.47495712579649796,4.411216224770509,4.81092503089203,5.64260249569012,5.2099850317891,7.472013447474719,0.96548938460563,0.0,0.0,2.6207413942089,0.5,0.0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.42592592592592604,3.2356534763137903,0.411484743707281,0.228113628298213,0.235226322228406,2,5,0,-0.10760424815131901,0.0875426425173269,1.0843397483675,4.51825011837633,0.0733133310218516,0.32956499268659195,0.42798350763785,0.38718863754616295,1.1447371378706002,11.999,-0.328458431484486,0.20237627603895197,6.47910161490703,202.778859302319,-28.368516987013802,0.0963921645875239,0.0,1.62852564685776,-0.09
4.1339999999999995,439.110668412001,0,2,0,7,0,1.5223,0,6,0,2,0.17018488817466798,24.4105659878789,9.248606787615909,0.833333333333333,0.860201758030759,0.47495712579649796,4.0105304573337595,4.81092503089203,5.12431468333989,5.2099850317891,7.472013447474719,0.96548938460563,0.0,0.0,2.6207413942089,1.5,0.0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.433962264150943,3.2356534763137903,0.411484743707281,0.228113628298213,0.235226322228406,2,5,0,-0.22148723379056603,0.16764108061839403,1.09075630930289,4.55473532858826,0.0735297020046174,0.336853524122788,0.4289654291296379,0.381315608804523,1.14713456205695,11.999,-0.328415007719294,0.20405630406598102,6.33059298663902,189.174470477798,-29.821889527122103,0.0927418889967375,0.7349850503710441,1.66339577325302,-0.77
3.3339999999999996,298.178023932001,0,1,0,2,0,0.6572,0,5,0,2,0.15477331089471696,15.3709812833008,0.0,1.0,0.8116947782335558,0.968745780439241,3.84067096716917,6.86402038884719,3.13459129979334,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,0.0,3.5167591542759706,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340425531914894,2.35141397523983,0.244818077040614,0.0895762464275441,0.138427268806371,0,5,0,-0.153638758092294,0.11580760724758,1.29976232951859,4.16115010312516,0.119424625868079,0.47340023126500397,0.471671398425486,0.541534516908293,1.48660614659878,11.999,-0.35490946779558596,0.20236706025906698,4.96929436756709,72.05645267566929,-13.875774956367,0.11784839080119901,0.0,2.3345062997122996,0.28
3.7569999999999997,312.193673996001,0,2,2,2,0,0.907599999999999,0,5,0,2,0.147824904359181,15.549981049308698,0.0,0.8,0.780796175021024,0.895091452885792,4.727610560598519,6.46776204267645,3.36326140835132,6.631975707865091,5.19566378505571,0.33333333333333304,0.0,0.0,3.5167591542759706,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,2.35141397523983,0.244818077040614,0.0895762464275441,0.138427268806371,0,7,0,-0.138315428350991,0.0975351824917399,1.28430189778757,4.22232999822638,0.10313328098319902,0.450533972513007,0.413379941024028,0.42399440894067897,1.28790832247771,11.999,-0.351972720042101,0.202375443877533,5.04814323568292,74.4911869822014,-11.677779017604802,0.115259814784247,0.0,0.783351457070622,0.32
