XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomLAC,nAtomP,nBase,ALogP,nAcid,nSmallRings,nRings5,nRings7,tpsaEfficiency,WTPT.2,WTPT.3,WTPT.4,WTPT.5,TopoPSA,topoShape,geomShape,MDEC.11,MDEC.12,MDEC.13,MDEC.22,MDEC.33,MDEC.44,MDEO.11,MDEO.12,MDEN.22,MDEN.23,khs.dCH2,khs.ssCH2,khs.dsCH,khs.dssC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.dsN,khs.aaN,khs.sssN,khs.sOH,khs.dO,khs.aaO,khs.sF,khs.dsssP,khs.dS,khs.aaS,khs.ddssS,khs.sCl,khs.sBr,FMF,SC.3,SC.4,SC.6,VC.3,VC.6,SCH.6,SCH.7,C1SP2,C1SP3,C4SP3,ATSc4,ATSc5,Wlambda1.unity,Wlambda2.unity,Wnu1.unity,Weta1.unity,Weta2.unity,Weta3.unity,WD.unity,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,nHBDon,PPSA.3,PNSA.3,DPSA.1,RPCG,RPCS,RNCS,TPSA,y_var
2.8569999999999998,280.131073740001,0,0,2.56,0,5,0,1.2901,0,5,0,2,0.192731207142375,2.0818465217974698,15.053101313229401,15.053101313229401,0.0,53.99,0.75,0.7358035903912841,0.47495712579649796,3.28730891119457,5.379422210190341,2.40685194967073,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,1,4,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,2.4204495689686802,0.244818077040614,0.0895762464275441,1.37873994804823,0.036473681377365,0.138427268806371,0.538416058834064,2,3,0,-0.11433643877258699,0.0610454467190939,1.26349295874311,3.4391090816859595,0.131190207311259,0.514349344315208,0.5175623008879611,0.5138961774594439,1.5458078226626102,11.999,16.0949836101003,-0.31436457425664505,0.291446473390542,4.83547089063793,0,12.4079285337101,-30.4250113393341,189.82419928969898,0.18158778589053198,0.7138363734688209,2.30369304426229,91.8916342048867,-0.89
3.342,324.168521868001,0,2,2.45,2,3,0,0.477800000000002,0,5,0,2,0.24280580836917395,2.07360801474375,21.0917670796766,15.147396996888,5.9443700827885495,78.71,1.0,0.9147001408742459,0.368403149864039,3.4735846771480094,4.1183956949055895,2.75072989663584,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,1.0,0.0,0,5,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.340425531914894,2.36408224272676,0.244818077040614,0.0895762464275441,1.37344838802986,0.0386222999659658,0.138427268806371,0.526910126545923,1,5,0,-0.0886244909458051,0.0905065760892794,1.1266520686989798,3.2234928910823304,0.0778718893125701,0.500435217653691,0.417100224581154,0.41252689186159097,1.33006233409644,11.999,16.0949861795594,-0.314402480087452,0.291067252178551,4.88479200973154,0,14.1618717814897,-28.4520785302104,284.028577467634,0.150140567951724,0.0236085919571302,1.68576778415562,76.37384364848121,-2.7
3.3810000000000002,294.146723804001,0,0,2.67,2,5,0,1.4899,0,5,0,2,0.183547854287764,2.07947434465492,15.1069845610343,15.1069845610343,0.0,53.99,1.0,0.6687391730380021,0.431527186998591,3.92166300044443,4.77836488566135,3.20884415994143,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,4,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37209302325581395,2.36408224272676,0.244818077040614,0.0895762464275441,1.3600112087656,0.036473681377365,0.138427268806371,0.526910126545923,1,4,0,-0.0947770133101537,0.0503744937336696,1.20616276552224,3.73232714422115,0.10826386445612801,0.493277776569484,0.424628899770296,0.43290588564959204,1.35081256198937,11.999,16.0949841324537,-0.314367416178928,0.29170890097055296,4.992657529791661,0,11.782156364496801,-26.222168710309802,236.37397121733298,0.177909559411819,0.335700943513972,2.25502544801469,76.376968878673,-0.36
3.608,296.162373868001,0,1,2.67,2,3,0,0.125000000000003,0,5,0,2,0.182298646836425,2.07947434465492,15.1069845610343,15.1069845610343,0.0,53.99,1.0,0.75510488874809,0.431527186998591,3.92166300044443,4.77836488566135,3.20884415994143,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,5,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.35555555555555607,2.36408224272676,0.244818077040614,0.0895762464275441,1.41676391897762,0.0386222999659658,0.138427268806371,0.526910126545923,1,4,0,-0.0973599336587515,0.0385595418963993,1.03504574985461,3.4673903574266296,0.0918779677658144,0.496616065817786,0.45192183913157896,0.465838663291334,1.4143765682407001,11.999,16.0949841324537,-0.314395859031156,0.267461687905785,4.90228256001586,0,11.037976688538699,-24.3530641439188,266.128927899801,0.163394462450158,0.11818631649969198,1.95831324637679,71.8422026016792,-0.94
2.0380000000000003,282.11033829600103,0,0,2.34,0,5,0,0.404000000000001,0,5,0,2,0.25188725953545604,2.0818465217974698,17.6219732678597,17.6219732678597,0.0,71.06,0.75,0.7852612314704279,0.166666666666667,2.3939589880347203,3.17057794420785,2.40685194967073,6.631975707865091,0.33333333333333304,0.33333333333333304,1.97662109037545,0.0,0.0,0,4,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.421052631578947,2.4204495689686802,0.244818077040614,0.0895762464275441,1.3356034405311499,0.036473681377365,0.138427268806371,0.538416058834064,1,3,0,-0.0436213376034764,-0.0521339992909883,1.11381857730097,3.0935642873223705,0.125977305174393,0.507920084701575,0.39015478218611205,0.433719388862367,1.3317942557500502,11.999,16.0950044551822,-0.31438345609317603,0.332118327076705,4.5112198170935,0,11.1467575959042,-42.300207772719205,110.100313406324,0.18527631259957197,0.9380971187581021,1.8177928348952201,147.415913689968,-2.47
5.315,338.209324060001,1,4,3.0,5,3,0,-0.1954,0,5,0,2,0.159634865626655,2.0707078412221502,15.1541324028636,15.1541324028636,0.0,53.99,0.833333333333333,0.8683309297481491,0.34456667829134496,4.94862517870764,3.90176320567626,7.733518454611679,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,8,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.296296296296296,2.36408224272676,0.244818077040614,0.0895762464275441,1.41676391897762,0.0386222999659658,0.138427268806371,0.526910126545923,1,4,0,-0.0973631978706941,0.0385694309826145,0.9702121681467621,3.0750973332457594,0.0534782876501976,0.4872522718130471,0.37702568377695,0.45346740714063793,1.31774536273064,11.999,16.094985701095702,-0.314405058128543,0.26748288904557804,5.03981583927536,0,13.246063537339802,-24.1538625400565,352.703678337875,0.148862689480996,0.0842675550622683,1.7541811096386901,70.41407057877309,1.02
6.191,400.224974124001,1,5,3.55,4,6,0,1.7779,0,6,0,2,0.134899127967143,2.08902792457848,15.1621114760486,15.1621114760486,0.0,53.99,1.0,0.931523211997802,0.166666666666667,3.62019787251444,3.1977831158598398,17.7315820276874,6.76393298413278,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,8,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.426229508196721,2.56820638795869,0.244818077040614,0.0895762464275441,1.5346150491753798,0.0386222999659658,0.240489341422337,0.599078910194626,1,3,0,-0.0966337895093257,0.0420676689599617,1.2395764137402,2.7734598030315096,0.0486685506399149,0.467370866456075,0.360851556735252,0.49370080725685106,1.32192323044818,11.999,16.0949883207842,-0.314419852947948,0.26750264894613396,5.069485848716259,0,19.325962019481,-28.3866136098195,301.275176643833,0.130506845383137,0.119023664511979,1.51166408365445,71.0056553828905,0.63
5.053,372.193673996001,1,3,3.33,2,6,0,2.3539,0,6,0,2,0.145058886735888,2.09570472963429,15.1658424776768,15.1658424776768,0.0,53.99,1.0,0.860710714428225,0.166666666666667,3.45947745109722,3.2960679892134204,13.643173768652801,7.4925629648242,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43636363636363595,2.56820638795869,0.244818077040614,0.0895762464275441,1.5346150491753798,0.0386222999659658,0.240489341422337,0.599078910194626,1,3,0,-0.0928266248936492,0.0216205378977003,1.29343366079701,2.8691144016467796,0.0688045271516589,0.481963156070476,0.37996191326894996,0.466134081372348,1.32805915071177,11.999,16.0949872721148,-0.314413954368895,0.26750566714339896,5.09954218817192,0,19.505568684181398,-28.974512412126604,263.085027324015,0.137636843565077,0.6709164337931801,1.84298945607099,80.5545426159384,0.12
5.622000000000001,386.209324060001,1,4,3.44,3,6,0,2.0659,0,6,0,2,0.13979465703322103,2.09223389673426,15.163355143258,15.163355143258,0.0,53.99,0.857142857142857,0.898603630374068,0.166666666666667,3.54386630568011,3.24394899915022,15.66826002424,7.08457833300813,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,7,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.43103448275862105,2.56820638795869,0.244818077040614,0.0895762464275441,1.5346150491753798,0.0386222999659658,0.240489341422337,0.599078910194626,1,3,0,-0.0939209288945925,0.0431694895126621,1.25559905025566,3.15200016199153,0.057772750111364006,0.470325024220675,0.35043224857036503,0.49215862174702296,1.3129158945380601,11.999,16.094987796317,-0.314416910717928,0.26749884040399396,5.0795047485515,0,20.8963206574403,-29.5975905475763,292.044490204193,0.13398445412447402,0.809017036557105,1.7986407534311297,82.1738045543996,0.78
4.177,310.178023932001,0,2,2.78,3,3,0,0.380600000000002,0,5,0,2,0.174061331991192,2.0765898472116002,15.1339261849368,15.1339261849368,0.0,53.99,0.8,0.818187490958606,0.39685026299204995,4.35698114512801,4.39639999196545,4.487850595948901,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33333333333333304,2.36408224272676,0.244818077040614,0.0895762464275441,1.41676391897762,0.0386222999659658,0.138427268806371,0.526910126545923,1,4,0,-0.0973631825229362,0.0385694734262635,1.00795049552813,3.2832550127890996,0.0766357428858944,0.49307261091793897,0.41925187570628597,0.44451649895290596,1.35684098557713,11.999,16.0949846550706,-0.314398949350493,0.267475103986115,4.9808749759775095,0,11.7296910833449,-24.408647099874,293.394777815384,0.15823443117845098,0.11445396792507401,1.9281841958258403,71.8422026016792,1.13
3.6310000000000002,296.198759376001,0,2,2.89,2,0,0,-0.0795000000000007,0,5,1,1,0.124646031866504,2.07600043725038,12.4379903172268,12.4379903172268,0.0,36.92,0.8,0.8806673856643829,0.9183859021684458,4.7709048637605305,6.57795910362912,2.7877071075045494,6.631975707865091,0.5,0.0,0.0,0.0,0.0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306122448979592,2.35141397523983,0.244818077040614,0.0895762464275441,1.4988059116328303,0.0386222999659658,0.395991458404373,1.05626096836379,0,7,0,-0.10574064061115401,0.0197403128000745,1.45032767839282,4.01428164762506,0.11838153050146799,0.46855853613259596,0.422519815497595,0.406660847737714,1.2977391993679,11.9966689875914,15.998972846981301,-0.35794786396116496,0.19396606143707,5.042956283132731,0,14.9469480170401,-11.1166309743988,400.26942005848,0.115387072039314,0.261271282426698,0.889171783447794,29.447146052263104,-4.0
2.6889999999999996,268.167459248,0,0,2.67,0,0,0,-0.7384,0,5,1,1,0.17869431337559802,2.0817850296073797,11.943788119040999,11.943788119040999,0.0,47.92,0.75,0.781568644322102,0.5,3.33763586999401,5.501973311886919,2.40685194967073,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.348837209302326,2.4204495689686802,0.244818077040614,0.0895762464275441,1.5041084180222901,0.0386222999659658,0.395991458404373,1.0677669006519301,0,5,0,-0.0417457485757979,-0.0420388275615483,1.1111603955961,4.0694792729453795,0.113608438059863,0.480582114491734,0.5126818206968771,0.492267528354998,1.4855314635436099,11.996683082097,15.998971008061199,-0.36725616832767705,0.19393757452176,5.190845645052081,1,15.7630141456722,-20.278209201001502,292.832023668848,0.12880249776703198,3.2739319586169398,4.844286025674941,81.2937659123128,-4.0
6.065,384.230059504001,1,5,3.66,4,6,0,0.790800000000004,0,6,1,1,0.116492707670452,2.08922220720894,12.047952523376999,12.047952523376999,0.0,44.76,0.857142857142857,0.961171458742095,0.166666666666667,3.7768442748559505,3.31423708491324,17.7315820276874,6.76393298413278,0.5,0.0,0.87720532146386,0.0,0.0,0,8,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4166666666666671,2.56820638795869,0.244818077040614,0.0895762464275441,1.5346150491753798,0.0386222999659658,0.498053531020339,1.1284297520125,1,3,0,-0.0717337050242401,-0.026379045715782996,1.3550876958637899,3.1516890034753797,0.059203380411365,0.32311392180989695,0.38223208131563896,0.46573122787630394,1.17107723100184,11.996636693043401,15.9989792993874,-0.357818707729541,0.26748944912222,5.0487364627960405,0,19.2290012224605,-29.781135381646102,282.601492642279,0.135349674759254,0.280933273278455,1.22038727862485,79.25333420872971,-4.0
4.051,294.183109312001,0,2,2.89,3,3,0,-0.6064999999999979,0,5,1,1,0.152150135691608,2.0762636579136102,12.0210201348384,12.0210201348384,0.0,44.76,1.0,0.768125027990952,0.41274090611182795,4.47224595119821,4.49655641052906,4.487850595948901,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.319148936170213,2.36408224272676,0.244818077040614,0.0895762464275441,1.41676391897762,0.0386222999659658,0.395991458404373,1.05626096836379,1,4,0,-0.0724609601349992,-0.0298464100860592,0.970102354916882,3.72469809688136,0.0767698788728336,0.473596079435241,0.40061135475723497,0.4273360113053761,1.30154344549785,11.9966689875914,15.998972846981301,-0.357807338142794,0.267462359999449,4.96012561733035,0,12.105955791219198,-21.6865959061606,312.409103726618,0.165410744708065,0.09363500744326599,1.4617254186558202,66.9787880994579,-4.0
5.757999999999999,336.230059504001,1,5,3.22,6,3,0,-1.4705,0,5,1,1,0.13312313618249602,2.06730943118747,12.043546139446,12.043546139446,0.0,44.76,0.833333333333333,0.906591010873622,0.333791839184089,5.31797353176353,3.81048775142594,9.561161109299482,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,9,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.267857142857143,2.36408224272676,0.244818077040614,0.0895762464275441,1.41676391897762,0.0386222999659658,0.395991458404373,1.05626096836379,1,4,0,-0.0724609754574956,-0.0298464519221248,0.926820201828225,3.3041577562492,0.0455051957494042,0.464987396361822,0.353423139242366,0.456808024486349,1.2752185600905401,11.996652640989302,15.998975609211199,-0.3578122934768979,0.267473813162858,5.02888884714114,0,17.0816713237018,-22.9569142128376,408.13496995290296,0.15054928191524802,0.909037803727004,1.2979461230249398,75.1848244601752,-4.0
3.2239999999999998,252.172544628,0,0,2.78,0,0,0,-0.39869999999999894,0,5,1,1,0.10980576827206802,2.09548955083306,9.41912984425062,9.41912984425062,0.0,27.69,1.0,0.78166683373771,0.5,4.10160665297678,4.7525844747218695,3.2678848906373705,4.55655377746442,0.5,0.0,0.0,0.0,0.0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571428571,2.2279994792388,0.244818077040614,0.0895762464275441,1.48650252674291,0.0386222999659658,0.404820270770923,1.06775966870656,0,5,0,0.0407429799708766,-0.0584282886328853,1.0204530497678999,3.83176507369031,0.107380154024709,0.479141518235765,0.539638423621694,0.490960083272817,1.50974002513028,11.996683086662099,15.998306761767699,-0.35791705900858795,0.19100375109867604,6.505669466854419,0,11.6587968086269,-13.996675312608799,313.08864494380504,0.143042437645072,0.0809728517771809,4.49589777700221,38.4749461475894,-4.0
4.931,294.219494820001,0,3,3.11,4,0,0,-1.1073,0,5,1,1,0.0941134101835785,2.08471822063898,9.48595068566045,9.48595068566045,0.0,27.69,0.8,0.965345888225859,0.38157141418444396,5.372875136507031,3.66648663536372,7.993056076311739,4.55655377746442,0.5,0.0,0.0,0.0,0.0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647058824,2.1589638855099498,0.244818077040614,0.0895762464275441,1.41746693301406,0.0386222999659658,0.404820270770923,1.05366783714608,0,5,0,0.0407758355882787,-0.058440541420655,0.9404240027447879,3.58303248661443,0.0648967116987018,0.46849175990084,0.38299688455173003,0.425572707181625,1.27706135163419,11.996662998928599,15.9983087248164,-0.35792065322751293,0.191020920925289,5.31557525472024,0,13.488250457074,-13.871022845783699,394.8812777708,0.12779146827231697,0.0723396482131965,3.8568361310886097,37.1364395088502,-4.0
5.127999999999999,322.21440944000096,1,3,3.11,4,3,0,0.45869999999999894,0,5,1,1,0.13891371300803,2.06278322250766,12.0361861599334,12.0361861599334,0.0,44.76,0.8,0.9571136164842411,0.9164864246657349,5.2322381854864295,6.503034853497981,4.487850595948901,7.4925629648242,0.5,0.0,0.87720532146386,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.283018867924528,2.77233053319062,0.244818077040614,0.0895762464275441,1.82501220944148,0.0386222999659658,0.395991458404373,1.05626096836379,1,5,0,-0.0724609905903517,-0.0298464931185428,1.04108813757658,3.4916274775753795,0.0659556598886153,0.499588936404553,0.386531672984221,0.504640698470234,1.3907613078590102,11.996657572648498,15.9989746879541,-0.35781062567783295,0.267470228368845,5.038718762190361,0,15.390713183879098,-21.671816959956697,372.065632929953,0.15565158227823903,0.8811058248302801,1.36989134191637,75.46245452970541,-4.0
3.1460000000000004,324.193673996001,0,5,2.89,3,3,0,-0.8629999999999979,0,5,1,1,0.16653625388343,2.0771404187536002,14.944252973734699,14.944252973734699,0.0,53.99,0.833333333333333,0.8215983288749509,0.0909090909090909,3.3912998110962302,2.1394708684880097,9.15123686213074,3.1932262875153303,0.5,0.0,0.9247896918325579,0.0,0.0,0,9,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.294117647058824,2.08778887642766,0.193041381743977,0.0958191595217549,1.22725351094859,0.0422266475214358,0.39449556609661296,1.02731411131876,1,5,0,-0.0181315910870836,-0.27981073481713603,0.9973342247732242,3.05639034962151,0.0568060489767231,0.46831153540282106,0.44962023693542497,0.40347759197014205,1.32140936430839,11.9966629922714,15.999750676219199,-0.357663481155189,0.261739679458564,4.36072827686002,0,18.4641432683567,-25.424923435436696,379.518284283662,0.137846007617444,0.806323215044633,2.50294734861373,83.36891875970271,-4.0
4.423,342.183109312001,0,3,3.33,2,6,0,0.9514,0,6,1,1,0.13080715786935,2.1070795411297603,12.1585297818979,12.1585297818979,0.0,44.76,0.833333333333333,0.772414057354659,0.0,2.0815912553816203,1.76638776450072,16.1241600786139,4.59584303826363,0.5,0.0,0.87720532146386,0.0,0.0,0,7,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.450980392156863,2.2919130216595898,0.193041381743977,0.0958191595217549,1.34510464114634,0.0422266475214358,0.485744596046168,1.11179296764677,1,2,0,-0.0928762714767654,-0.00557907361842173,1.3053342836763,2.6189131909178998,0.0775951691399716,0.474271836506677,0.377125981177702,0.445674990989729,1.2970728086741101,11.996648136478601,15.998976530982699,-0.35754335919017405,0.26435434753077997,4.4542764800293,0,16.936844147969698,-27.5675712919557,250.70675138855898,0.14533956025838402,0.0548487980858931,1.0081267215352399,79.89037393155371,-4.0
2.978,266.151809184,0,1,2.67,2,3,0,-0.7339,0,5,1,1,0.168174697505272,2.09246365240034,12.0622499096607,12.0622499096607,0.0,44.76,0.75,0.8430347196473621,0.14285714285714302,3.24535057563852,2.60639135844613,4.806721123065111,4.20685701919088,0.5,0.0,0.87720532146386,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,2.08778887642766,0.193041381743977,0.0958191595217549,1.22725351094859,0.0422266475214358,0.383682523430203,1.0545708284817,1,3,0,-0.0747306578443313,-0.027096002869348,1.10175913565422,3.15034525412166,0.114053789730184,0.4893342321890511,0.45063272473957894,0.44766997492123,1.3876369318498603,11.996683082097098,15.998971008061199,-0.357554782211573,0.26433116648779004,4.429620128875469,0,13.470053771052198,-25.162224999934395,268.337696609739,0.175419610236964,1.2191929501073702,1.33153002306835,92.6145768518323,-4.0
4.055,294.183109312001,0,2,2.89,3,3,0,0.3313,0,5,1,1,0.152150135691608,2.0767410625537197,12.114175332201901,12.114175332201901,0.0,44.76,0.6,0.795404139600853,0.595275394488075,4.01675656754792,4.39629824582038,4.806721123065111,4.87876156125545,0.5,0.0,0.87720532146386,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.319148936170213,2.49603716689152,0.193041381743977,0.0958191595217549,1.63550180141245,0.0422266475214358,0.383682523430203,1.03300257472316,1,4,0,-0.0744502983268178,-0.0274651420876949,1.08279106403234,3.0069544440953897,0.0940785657542469,0.4704604197218821,0.442505278766611,0.46329476020252297,1.37626045869102,11.9966689875914,15.998972846981301,-0.357538203024389,0.264338845314846,4.44926800556657,0,11.9797391293219,-22.153906449892602,301.903118837931,0.16395300824156198,0.366083171845224,0.7144970490157739,76.98987397043429,-4.0
4.362,280.203844756001,0,2,3.0,3,0,0,-0.0429000000000004,0,5,1,1,0.0988209138390383,2.0886027727556598,9.574103962952618,9.574103962952618,0.0,27.69,1.0,0.796880302340751,0.595275394488075,4.42933640852892,4.03668925358433,6.575770020265209,3.43915401603978,0.5,0.0,0.0,0.0,0.0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,2.20736203229671,0.193041381743977,0.0958191595217549,1.5765762363135702,0.0422266475214358,0.39449556609661296,1.02069250204384,0,5,0,0.0361088840345345,-0.055387660407735996,1.11717215213268,3.0473534938184303,0.097496051427868,0.499611507042802,0.4539822040905189,0.45670961844243696,1.41030332957576,11.9966689912692,15.9983080700926,-0.3576535318926021,0.19101626928940402,6.08959765625,0,14.5708069509075,-11.0051281922034,391.59351924651,0.132304385016703,0.574189639749301,3.4934345427716202,28.421906924718197,-4.0
4.927,356.19875937600096,0,3,3.44,2,6,0,1.3668,0,6,1,1,0.12566017938527302,2.09617000280352,12.0515176731954,12.0515176731954,0.0,44.76,0.833333333333333,0.775068016412925,0.166666666666667,3.61350858079029,3.4215891505034,13.643173768652801,7.4925629648242,0.5,0.0,0.87720532146386,0.0,0.0,0,6,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42592592592592604,2.56820638795869,0.244818077040614,0.0895762464275441,1.5346150491753798,0.0386222999659658,0.498053531020339,1.1284297520125,1,3,0,-0.0681942437413777,-0.048013638743537,1.1600727176776597,3.42894785086062,0.0669786106206271,0.320027560861446,0.40868526469790706,0.444322560601215,1.17303538616057,11.9966440057149,15.998977453269,-0.357815486199433,0.267492601776279,5.07879280789604,0,17.4032248661004,-27.974771699422302,259.23153668515204,0.14303410461882501,0.29688316039541995,1.3512768418218501,81.78795316293801,-4.0
5.496,370.21440944000096,1,4,3.55,3,6,0,1.0788,0,6,1,1,0.120902911552539,2.09255387255052,12.049140906649802,12.049140906649802,0.0,44.76,1.0,0.6591420650231109,0.166666666666667,3.69964916477678,3.36449863887301,15.66826002424,7.08457833300813,0.5,0.0,0.87720532146386,0.0,0.0,0,7,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.421052631578947,2.56820638795869,0.244818077040614,0.0895762464275441,1.5346150491753798,0.0386222999659658,0.498053531020339,1.1284297520125,1,3,0,-0.0690495228576738,-0.0255173634263772,2.13670321151938,3.284498699055,0.11509646153275802,0.399056633498548,0.374136893745391,0.500764336959514,1.27395786420345,11.996640203873,15.998978376070399,-0.357817104217456,0.267485707274132,5.058755363692749,0,20.5477098942975,-28.7338770965944,296.805312071321,0.139093914790694,0.4155600244053621,1.2241670635264499,82.01647130356321,-4.0
2.9130000000000003,266.151809184,0,0,2.67,0,3,0,-0.18589999999999698,0,5,1,1,0.168174697505272,2.0817850296073797,11.943788119040999,11.943788119040999,0.0,44.76,0.75,0.758391253404278,0.5,3.33763586999401,5.501973311886919,2.40685194967073,6.631975707865091,0.5,0.0,0.87720532146386,0.0,0.0,0,4,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.365853658536585,2.4204495689686802,0.244818077040614,0.0895762464275441,1.46557945544653,0.0386222999659658,0.395991458404373,1.0677669006519301,1,4,0,-0.0728487760749304,-0.0296586033626417,1.11084467705581,3.73164162852723,0.11460297178784,0.45078391931446,0.5206324386058521,0.5140097020823939,1.4854260600027098,11.996683082097,15.998971008061199,-0.357804523724917,0.26718194251370103,4.72434649372501,0,10.819170363199198,-24.364078210723502,240.15761050703898,0.17715657467767001,0.5014201833696971,1.6053468547544398,83.9381851660102,-4.0
3.35,268.167459248,0,0,2.67,0,2,0,0.5884000000000009,0,5,0,2,0.137675167984705,2.0948626875598704,12.5275223133303,12.5275223133303,0.0,36.92,0.75,0.8441010372250071,0.47495712579649796,4.05205432427585,4.62583808822067,3.2678848906373705,4.55655377746442,0.33333333333333304,0.0,0.0,0.0,0.0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37209302325581395,2.2279994792388,0.244818077040614,0.0895762464275441,1.48650252674291,0.0386222999659658,0.14725608117292002,0.531787217613779,0,5,0,0.0011734685113429198,0.0306043666583532,1.05415164857879,3.3946107197082998,0.10805360613342199,0.48668734429363303,0.506858253211087,0.48081718521346,1.4743627827181798,11.999,16.0949626560916,-0.348671323983212,0.20223942761867103,6.3497444903880504,0,11.6906330578352,-15.754925934694601,301.656912876168,0.14372633321732098,0.0,3.8074004035600697,35.9403271933811,0.75
2.815,284.162373868001,0,0,2.56,0,2,0,0.2487,0,5,0,2,0.201117407706297,2.0818465217974698,15.053101313229401,15.053101313229401,0.0,57.15,0.75,0.843742301160043,0.47495712579649796,3.28730891119457,5.379422210190341,2.40685194967073,6.631975707865091,0.33333333333333304,0.0,1.0162654963092301,0.0,0.0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36363636363636404,2.4204495689686802,0.244818077040614,0.0895762464275441,1.5041084180222901,0.0386222999659658,0.138427268806371,0.538416058834064,0,5,0,-0.0716071711155344,0.0432614538183149,1.10309542276284,3.6242095809011,0.10993696720243501,0.49163154435501705,0.48851541770185003,0.49557340249361403,1.47572036455048,11.999,16.0949836101003,-0.36720569889664395,0.202353056943915,5.21159498108803,1,15.7852041650332,-21.573282003115,275.949137473379,0.12333195132666498,3.1294236212751003,4.55981547962278,77.68966373402141,0.55
3.7569999999999997,312.193673996001,0,2,2.78,2,2,0,0.907599999999999,0,5,0,2,0.147824904359181,2.07634016624605,15.549981049308698,15.549981049308698,0.0,46.15,0.8,0.757536024160227,0.895091452885792,4.727610560598519,6.46776204267645,2.7877071075045494,6.631975707865091,0.33333333333333304,0.0,0.0,0.0,0.0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,2.35141397523983,0.244818077040614,0.0895762464275441,1.4988059116328303,0.0386222999659658,0.138427268806371,0.526910126545923,0,7,0,-0.138315428350991,0.0975351824917399,1.38011073324947,4.1541077436383995,0.110540237202075,0.45049966642200606,0.415825603937411,0.432689530105772,1.29901480046519,11.999,16.0949846550706,-0.351972720042101,0.202375443877533,5.04814323568292,0,14.245072375099301,-11.474921098450501,381.36927140524904,0.115259814784247,0.0,0.783351457070622,25.7448936472397,0.34
